gene,mitochondrial,mtdna_encoded,reference_only,mean_log_expr_training,clamp_delta,score_emt,score_migration_independent,score_invasion_independent,score_epithelial,z_emt,z_migration_independent,z_invasion_independent,z_epithelial,z_combined,z_combined_count_only,z_combined_quintile,z_combined_half_a,z_combined_half_b,p_empirical,fdr_bh,spearman_with_epithelial_state,direction_primary,direction_count_only,direction_quintile,stable_halves,called
MRPS11,True,False,False,0.34146406994980183,-0.36752151440251,0.005238286422209076,0.004648872701855757,0.004527896197655637,0.0042512148534420485,0.0254920745720268,0.11563054649190053,-0.04145801115775401,0.004386499396325919,0.09527811050984741,0.0971128164155917,0.36510686097368955,0.05381024727671649,0.10521755366885689,0.4472704714640198,0.7847597600646542,0.031327666658189424,False,False,False,True,False
MDH1,True,False,False,0.34421184961441603,-0.3774440259678261,0.007208708456129445,0.0023046292282015725,0.002000223578880551,-0.0015109568320546252,0.11733065920679726,-0.13798322785223058,-0.18391044166881526,-0.2949667996307347,0.09040378931648613,0.09229308724428453,0.6309168155000655,0.4065715248754198,-0.23772377059078775,0.4485111662531017,0.7847597600646542,0.07582306097751246,True,True,True,False,False
MTIF2,True,False,False,0.12304848793749798,-0.14085635252328163,0.009160950241769708,0.0034106571978267403,0.005811726222657907,0.006777312122632698,0.20832188817785147,-0.01832674546920917,0.03089499297190109,0.13562097009056195,0.08526916558998143,0.07203367649841574,1.708494651249192,0.10341443475711481,-0.06756374198649677,0.4497518610421836,0.7847597600646542,0.14798758996284644,False,False,False,False,False
MRPL50,True,False,False,0.16772219967348753,-0.19033925428998075,0.007595392854604551,0.0033793933152612187,0.006414648911404511,0.006177675606045102,0.13535347221079377,-0.0217090525321074,0.06487399871190838,0.10446897059193554,0.07404944779865923,0.0702162706404198,0.9087498449318954,0.06459399164842058,0.001731995240372819,0.4509925558312655,0.7847597600646542,0.08808164966276903,False,False,False,True,False
MRPS9,True,False,False,0.1634281132975442,-0.19257969671192018,0.007562426149568427,0.003048687752903796,0.005497111469534729,0.004480399895430626,0.13381694070715147,-0.05748668689844148,0.013164201442912301,0.016292999610406648,0.07320145564121565,0.0729463012169653,1.087004738344231,0.060101087280216015,-0.0058424223287696884,0.4509925558312655,0.7847597600646542,0.11631299283195347,False,False,False,False,False
PUS1,True,False,False,0.16637164870533447,-0.19132814532390904,0.008735512323229451,0.003865021140675404,0.006562696285156523,0.008435357969726451,0.18849282840482268,0.030828965431462164,0.07321752708860683,0.22175889192911438,0.07078042899577727,0.04927232998966552,1.4196967961848952,-0.05926595409007884,0.12515280019493535,0.4509925558312655,0.7847597600646542,0.14236097836411782,False,False,False,False,False
FIS1,True,False,False,0.8805574979590713,-0.8622399909378151,0.005438387327676714,0.0028754175471857523,0.005067725346987883,0.0018443067935797774,0.034818494813948726,-0.07623205671492991,-0.011034777621932024,-0.1206559164671451,0.06820757694423189,0.0815435210210187,0.08855114141107362,0.24232447355694658,-0.10461088797704998,0.45161290322580644,0.7847597600646542,0.03795918641418288,False,False,False,False,False
SDHD,True,False,False,0.18607013701388858,-0.21611434453406755,0.007859001853348431,0.003310799953622271,0.0059149678829679584,0.005942952865077039,0.14763991487376965,-0.029129877858364298,0.036713398936314035,0.09227477876625284,0.06294865718546655,0.0635455739808823,0.9089887510519197,0.05352146800132101,-0.011372562762795718,0.45347394540942926,0.7847597600646542,0.10334238807529306,False,False,False,False,False
PPA2,True,False,False,0.3164992746832977,-0.34621105566355626,0.0061251213220789085,0.0028894118533567582,0.0038348685082934472,0.0013331346139463546,0.06682619518512145,-0.07471807199139614,-0.08051507813225413,-0.1472120634714544,0.05880510853292559,0.06019090366175672,0.5990898269019265,0.11830681676159854,-0.04049852904948181,0.45471464019851116,0.7847597600646542,0.07685243260663972,False,False,False,False,False
MRPL13,True,False,False,0.18104177431850066,-0.20386763116871687,0.006672819218771409,0.0035816325621504694,0.00511508114256033,0.004686347491901179,0.09235361965245906,0.00017035517469792653,-0.008365939842872984,0.026992280332174986,0.057165754652109005,0.04096949543175271,1.0065835470065712,0.1457997094706979,-0.10957315359263409,0.45533498759305213,0.7847597600646542,0.08349609657660766,False,False,False,False,False
FXN,True,False,False,0.18327248389815573,-0.2054823982413179,0.006804968637970294,0.002884248949265163,0.00605622049391925,0.004446935755213198,0.09851291720933111,-0.07527662472193024,0.04467399383162762,0.014554488278228667,0.05335579804079983,0.03526157008015318,0.8302294121849024,-0.08856370319465964,0.12423228818380415,0.45719602977667495,0.7847597600646542,0.08295604233402606,False,False,False,False,False
RAB7A,True,False,False,0.501546912520779,-0.5318741685156555,0.007874768919930851,0.003645126409923505,0.003645194126225306,0.004750024897938239,0.14837479555102775,0.007039485690501491,-0.09120458615263381,0.030300415287379194,0.03390927980151625,0.04613275282440245,0.2092401361855023,0.3027208918935878,-0.22231164020078095,0.4621588089330025,0.7847597600646542,0.04572238299045822,False,False,False,False,False
IDH3B,True,False,False,0.23543315929511374,-0.27237391439778,0.005324528415688705,0.0021128796222987635,0.003536985079841523,-0.0006900770181491733,0.029511691933639363,-0.15872780572075998,-0.09730293985008534,-0.2523208852412305,0.025801831604024522,0.025010818619839947,0.5410189002843853,0.23953052674526396,-0.22309494545340816,0.4640198511166253,0.7847597600646542,0.06117660351021111,True,True,True,False,False
DNAJA3,True,False,False,0.12921501159144225,-0.1512117978633101,0.007889216431296852,0.002955809846128023,0.00572476538179522,0.005883414756422065,0.1490481736256265,-0.06753475432629645,0.02599412762717206,0.08918168640169205,0.018325860524810056,0.00836829830397226,1.4649377528966343,0.10925791547889296,-0.17611399520973697,0.46712158808933,0.7847597600646542,0.11782674332023368,False,False,False,False,False
TRIAP1,True,False,False,0.28712845547851157,-0.3193003754086451,0.0062665198427011935,0.001958751728762489,0.008492374781394429,0.005360484823222713,0.07341658028021923,-0.17540224984345748,0.1819687118156979,0.062014706796200934,0.01796833545625872,0.0025056421146254504,0.12174029098697203,0.008525268291796586,-0.013898299411395018,0.46712158808933,0.7847597600646542,0.059556740104778814,False,False,False,False,False
NDUFV3,True,False,False,0.40414079419064247,-0.42697466491861835,0.00841865951531089,0.0025548525028983382,0.0046163651905062305,0.004363045291620055,0.1737247670880817,-0.11091263137290067,-0.03647215066188803,0.010196255236209817,0.016143729817083195,0.01955442851451534,0.5829128939982692,-0.012257876397031894,0.03590282428528028,0.46712158808933,0.7847597600646542,0.09965816082135656,False,False,False,False,False
SLC25A3,True,False,False,2.0718051555046513,-0.6233751560033952,-0.0043832031319169275,2.5057443268674574e-05,0.0004050846475378801,-0.016871341633947573,-0.42295194783422624,-0.38460044605612104,-0.27380792921714225,-1.0929613953740989,0.011601072266609336,0.10718732176063095,-0.06697247718487054,-0.17774349781455845,0.1276069692412739,0.46774193548387094,0.7847597600646542,-0.01799146625377233,False,False,False,False,False
FDX1,True,False,False,0.632878188559396,-0.6473854954409545,0.0096708680286447,0.0043447848482611184,0.007011726029060894,0.011961364100829259,0.23208843515130376,0.08273256931970582,0.09852356471223496,0.4049400995269381,0.008404469656306424,0.012605184114075463,0.15628228802034505,-0.12089886293165852,0.14069362080435407,0.46774193548387094,0.7847597600646542,0.032101657027092154,False,False,False,False,False
MRPS18B,True,False,False,0.21613683248157292,-0.25485238885558537,0.009332703259762674,0.002418749033645015,0.004727341630194732,0.005211334293765024,0.21632705347121814,-0.12563708935970688,-0.030217834558740064,0.05426611729180068,0.006206012260970506,0.007355918521721211,0.47802827963092653,0.06845083984673345,-0.10467025864552636,0.4683622828784119,0.7847597600646542,0.11311129287306448,False,False,False,False,False
IMMP1L,True,False,False,0.21098787366382868,-0.23056108412276638,0.005399188168515793,0.003344908093755487,0.007534280423991265,0.006658879090556347,0.032991477436839174,-0.02543986261367667,0.12797324228485576,0.12946819978087662,0.00605665732714164,-0.017743773775080268,0.5864746126272635,-0.16281776231153988,0.10292608016357399,0.4683622828784119,0.7847597600646542,0.06398056769594086,False,False,False,False,False
LONP1,True,False,False,0.14553003574200557,-0.18616375039742186,0.01046527027441169,0.0032274628011742636,0.006200200773132845,0.009519827910758108,0.26911440046532736,-0.038145771477334556,0.05278831234237574,0.278098701338234,0.0056582399921345505,0.001527463394609574,0.9571932645154169,-0.10218390203781047,0.02756612827328206,0.4683622828784119,0.7847597600646542,0.1339841807767808,False,False,False,False,False
COQ2,True,False,False,0.1433830165929032,-0.16731125014468878,0.005862364427910178,0.0032490119890461293,0.006025465533234764,0.005258873872796107,0.05457946791143547,-0.035814456094928664,0.04294073183114741,0.0567358683846277,0.004969875263026516,-9.293206109248914e-05,1.2673554294969205,-0.042784639913352546,-0.04407223229391713,0.4683622828784119,0.7847597600646542,0.08764217612632348,False,False,False,False,False
SLC25A1,True,False,False,0.6269038191004546,-0.6481853987748083,0.0014693903916305475,0.0018445002907984632,0.006601808404282778,-0.0009745911480502859,-0.150170839831784,-0.1877626291009643,0.07542177473942531,-0.267101812998049,0.0045901188047259844,-0.031876130264842456,-0.05785190427447062,0.23795547927611582,-0.22219084259620753,0.4683622828784119,0.7847597600646542,0.046544466813247344,True,True,True,False,False
MRRF,True,False,False,0.24781122494811897,-0.2794199045865089,0.007283989172001785,0.003041901829930592,0.006364429579661641,0.006647076654251375,0.12083938691943477,-0.05822082716884613,0.062043780189036585,0.1288550458456437,-0.0041927059060184735,-0.0003667072272211386,0.5825765199415276,-0.15419916642349626,0.10564428663528977,0.47084367245657566,0.7847597600646542,0.09913553767334879,False,False,False,False,False
MTHFD2L,True,False,False,0.29819011045233107,-0.3271147279579778,0.008591542446111862,0.0031062887815320695,0.005950285140325994,0.007621712421948305,0.18178259601962415,-0.05125507553183317,0.03870377898484854,0.1794888083113137,-0.010257508838674184,-0.0408357315807544,0.12314764047122007,-0.1453751467031532,0.08236724547595717,0.47146401985111663,0.7847597600646542,0.11375097565203246,False,False,False,False,False
BAX,True,False,False,0.7439434101038591,-0.7501442320563148,0.009599729002629648,0.001511260688191228,0.009624743543737019,0.009230805062259635,0.22877274574616663,-0.22381441055113058,0.2457857905118602,0.2630835390149756,-0.012339413308079361,0.007815318947387656,0.1023027682661489,-0.009520448129696851,-0.009465603231090358,0.47208436724565755,0.7847597600646542,0.05447175594522096,False,False,False,False,False
NDUFA1,True,False,False,0.8363002661636297,-0.8281337215549104,0.0003062684004136421,0.0033085174370564895,0.0021594195169954197,-0.0033657510199417377,-0.20438231107604707,-0.02937681365993807,-0.17493861195340643,-0.391326087320436,-0.017371649368955577,-0.02736571635293311,-0.17593267491607611,0.05597990784242013,-0.10252251227408285,0.47332506203473945,0.7847597600646542,0.02604576697326864,True,True,False,False,False
CSNK2A1,True,False,False,0.2986618951089538,-0.3231172283046807,0.008553438140406901,0.003084789671612437,0.004042325709465308,0.005623762020280936,0.18000660821386885,-0.05358097319264997,-0.06882338106893938,0.07569234463825758,-0.01809009068597807,-0.02801874893096823,0.03658065488337142,-0.10947325286677755,0.03271978647280929,0.4739454094292804,0.7847597600646542,0.09406667039806133,False,False,False,False,False
UQCRC1,True,False,False,0.8363331084706006,-0.8305592705403082,0.0008629027003233143,0.0018465170405969349,-0.005115542842485414,-0.013699079772846205,-0.1784383734916907,-0.1875444454805143,-0.5849347729620815,-0.9281577231946289,-0.02275986873965763,-0.008302130567151567,-0.16052876818138184,0.024837949591355768,-0.04887436142746071,0.47580645161290325,0.7847597600646542,0.07544404634077792,False,False,False,False,False
PYCR1,True,False,False,0.11714563444668284,-0.1413579484781079,0.006253733853360124,0.003084687758977634,0.005287454953158027,0.005076244425485499,0.07282064339765057,-0.05359199868904414,0.0013485572378425681,0.04724799982813798,-0.026670797881688985,-0.034530951349293966,1.5398527050332658,-0.0920602633873503,-0.08462615190342267,0.478287841191067,0.7847597600646542,0.11290300403007814,False,False,False,False,False
PDHA1,True,False,False,0.1950718557771027,-0.22975906268120008,0.00785802351981851,0.00278750111132383,0.004168233992798016,0.0048813200549961515,0.14759431613139773,-0.08574336361475027,-0.0617275487807725,0.03712139191854919,-0.03699798818267423,-0.03971309923505668,0.677656687623968,-0.19693805572308337,0.047660431320197705,0.4807692307692308,0.7847597600646542,0.10542999502256915,False,False,False,False,False
ME2,True,False,False,0.1809546326552406,-0.20466900807576247,0.008601384732459472,0.002995775362301767,0.005234097108080333,0.007162781106662701,0.1822413310683468,-0.06321105437177121,-0.0016585389587501734,0.15564665109073586,-0.038274913352910445,-0.041048033017642246,0.6945288237891121,-0.1311548694518359,-0.002714221441389504,0.4807692307692308,0.7847597600646542,0.1484448116673577,False,False,False,False,False
MRPS14,True,False,False,0.23603410691540594,-0.27441495012993905,0.003397290576438461,0.003657238565941943,0.004655782436573867,0.0032975474131601273,-0.06031413845416099,0.008349848559292059,-0.034250706925591005,-0.04515792760185681,-0.04105706921860313,-0.03762253027839323,0.33733520541576456,-0.33103956097311726,0.19620976737896792,0.4813895781637717,0.7847597600646542,0.03921740718320586,False,False,False,False,False
ATPAF1,True,False,False,0.12811551193164644,-0.14937206966784597,0.007070307309575689,0.0025261506018535735,0.004343714951923016,0.003992857596684128,0.11087997747845843,-0.11401776850418499,-0.051837941657567436,-0.009035540306643889,-0.045940192376650105,-0.062419561694881213,1.4569206190988788,-0.05189460306300729,-0.13858658697459456,0.4832506203473945,0.7847597600646542,0.11871966405715897,False,False,False,False,False
ISCA2,True,False,False,0.18814005739537587,-0.21946566954363633,0.00579195643809871,0.0029744944871650256,0.005323528960270186,0.004874273318003395,0.051297851069991914,-0.06551334213557683,0.003381585547454401,0.03675530356136481,-0.04758920907949533,-0.06477067590466801,0.4383516235199144,-0.05617429811138791,-0.09794306316202306,0.4838709677419355,0.7847597600646542,0.07733992288305046,False,False,False,False,False
